fulltext_id,source_id,doi,title,fulltext_type,fulltext_url,local_path,fetch_status,failure_reason,content_hash,content_bytes,media_type,http_status,url_source,content_scope,validation_note,is_primary,acquisition_step,version_type,version_relation,related_source_id,created_at,updated_at,last_checked_at
FT_A031B6EF486D2EA90099,LIT_D02B7E086A8ACC6B,10.1021/acs.jpcc.5b01564,Growth of Vertically Aligned Carbon Nanotube Arrays on Al Substrates through Controlled Diffusion of Catalyst,html,https://www.semanticscholar.org/paper/f6f680c1c41bf9a9f3d15db2604719dcde5d88c9,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:43:32Z,2026-07-16T05:43:32Z,2026-07-16T05:43:32Z
FT_AB515ADA5CC187EB8930,LIT_D08FBA154583BB4C,10.1515/gps-2020-0036,"Synthesis, characterization, and electrochemical properties of carbon nanotubes used as cathode materials for Al–air batteries from a renewable source of water hyacinth",html,https://doaj.org/article/e453c3639be24c6782a8cbd9943b06d0,,failed,http_403,,0,text/html; charset=UTF-8,403,unpaywall.oa_locations[1],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:27:04Z,2026-07-16T05:27:04Z,2026-07-16T05:27:04Z
FT_9FF479D9E8CBDB20A47C,LIT_D08FBA154583BB4C,10.1515/gps-2020-0036,"Synthesis, characterization, and electrochemical properties of carbon nanotubes used as cathode materials for Al–air batteries from a renewable source of water hyacinth",html,https://doi.org/10.1515/gps-2020-0036,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,unpaywall.best_oa_location,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:27:03Z,2026-07-16T05:27:03Z,2026-07-16T05:27:03Z
FT_E9BCF9B8ADDE0286ACBB,LIT_D08FBA154583BB4C,10.1515/gps-2020-0036,"Synthesis, characterization, and electrochemical properties of carbon nanotubes used as cathode materials for Al–air batteries from a renewable source of water hyacinth",pdf,https://www.degruyter.com/document/doi/10.1515/gps-2020-0036/pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,openalex,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:27:03Z,2026-07-16T05:27:03Z,2026-07-16T05:27:03Z
FT_64638135E86C7F3E3716,LIT_D1500C06B6098349,10.1016/j.diamond.2006.01.007,Effects of pre-treatment and plasma enhancement on chemical vapor deposition of carbon nanotubes from ultra-thin catalyst films,html,https://doi.org/10.1016/j.diamond.2006.01.007,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:51:27Z,2026-07-16T05:51:27Z,2026-07-16T05:51:27Z
FT_73676AC08A045BEE48B2,LIT_D1500C06B6098349,10.1016/j.diamond.2006.01.007,Effects of pre-treatment and plasma enhancement on chemical vapor deposition of carbon nanotubes from ultra-thin catalyst films,html,https://www.semanticscholar.org/paper/73cfa88d509a6a5ee38ceb9717ff42d56b943877,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:51:27Z,2026-07-16T05:51:27Z,2026-07-16T05:51:27Z
FT_D05528AF2843BCE9FA14,LIT_D15CCE96B89C101C,10.1016/j.carbon.2009.05.012,Vertically aligned carbon nanotube arrays grown on a lamellar catalyst by fluidized bed catalytic chemical vapor deposition,html,https://doi.org/10.1016/j.carbon.2009.05.012,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:45:08Z,2026-07-16T05:45:08Z,2026-07-16T05:45:08Z
FT_7B41FFE594581614A533,LIT_D15CCE96B89C101C,10.1016/j.carbon.2009.05.012,Vertically aligned carbon nanotube arrays grown on a lamellar catalyst by fluidized bed catalytic chemical vapor deposition,html,https://www.semanticscholar.org/paper/a2c5e3e8c5229bed589ad5661f908a645b380e9f,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:45:08Z,2026-07-16T05:45:08Z,2026-07-16T05:45:08Z
FT_1E7829A3CEC1EB8F4112,LIT_D1AF7614B5E2F098,10.1016/j.carbon.2021.12.052,Joint effect of ethylene and toluene on carbon nanotube growth,pdf,https://aaltodoc.aalto.fi/server/api/core/bitstreams/8d62715c-c654-48d9-906c-2517ad05e101/content,data/raw/fulltext/pdf/LIT_D1AF7614B5E2F098_5a64f3a7f32e.pdf,success,,5a64f3a7f32e4167cf38c9507f19c147ab13a3d9dc0ad0d3e416716aa38fe0c7,1785699,application/pdf;charset=UTF-8,200,Aaltodoc institutional repository,fulltext,PDF signature validated; requested_url=https://aaltodoc.aalto.fi/server/api/core/bitstreams/8d62715c-c654-48d9-906c-2517ad05e101/content; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T02:41:00Z,2026-07-16T02:41:00Z,2026-07-16T02:41:00Z
FT_D380408B3F24F54B5A1F,LIT_D1AF7614B5E2F098,10.1016/j.carbon.2021.12.052,Joint effect of ethylene and toluene on carbon nanotube growth,html,https://doi.org/10.1016/j.carbon.2021.12.052,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T02:13:41Z,2026-07-16T02:27:20Z,2026-07-16T02:27:20Z
FT_AF028FF042179131B57C,LIT_D1AF7614B5E2F098,10.1016/j.carbon.2021.12.052,Joint effect of ethylene and toluene on carbon nanotube growth,pdf,https://research.aalto.fi/en/publications/35b03c7a-7c49-418c-b364-f95e04a3635a,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,semantic_scholar,landing_page,visible_chars=16793; scholarly_markers=3; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T02:13:40Z,2026-07-16T02:40:57Z,2026-07-16T02:40:57Z
FT_760121DCADD2606BD4B6,LIT_D1AF7614B5E2F098,10.1016/j.carbon.2021.12.052,Joint effect of ethylene and toluene on carbon nanotube growth,pdf,https://research.aalto.fi/files/78032232/CHEM_Khabushev_et_al_Joint_effect_of_ethylene_and_toluene_2022_Carbon.pdf,,failed,http_403,,0,text/html; charset=UTF-8,403,semantic_scholar:html_discovery,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T02:13:40Z,2026-07-16T02:40:57Z,2026-07-16T02:40:57Z
FT_B3899D1233AA6FFB4DF5,LIT_D1DCD57210281936,10.1007/s13204-017-0549-z,A new approach for orientation-controlled growth of CNTs: an in-depth analysis on the role of oxygen plasma treatment to catalyst,pdf,https://link.springer.com/content/pdf/10.1007/s13204-017-0549-z.pdf?error=cookies_not_supported&code=01729f7c-69ce-4348-b990-5a8ac661b81e,data/raw/fulltext/pdf/LIT_D1DCD57210281936_76ab3fed07d9.pdf,success,,76ab3fed07d97ce266015cdbc60a399a5b09f746842ccf8370365862e55cb6de,1769681,application/pdf,200,openalex,fulltext,PDF signature validated; requested_url=https://link.springer.com/content/pdf/10.1007/s13204-017-0549-z.pdf; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T05:32:36Z,2026-07-16T05:32:36Z,2026-07-16T05:32:36Z
FT_1AA61EF012FFB0807DCE,LIT_D538437F1A3ADD24,10.1016/j.carbon.2011.02.018,Platelet-like catalyst design for high yield production of multi-walled carbon nanotubes by catalytic chemical vapor deposition,html,https://doi.org/10.1016/j.carbon.2011.02.018,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:43:21Z,2026-07-16T05:43:21Z,2026-07-16T05:43:21Z
FT_EF4D2CB3041BD6F9D5D4,LIT_D538437F1A3ADD24,10.1016/j.carbon.2011.02.018,Platelet-like catalyst design for high yield production of multi-walled carbon nanotubes by catalytic chemical vapor deposition,html,https://www.semanticscholar.org/paper/40b5fe5a281cac0603f2e82b6c6324da8fba6411,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:43:22Z,2026-07-16T05:43:22Z,2026-07-16T05:43:22Z
FT_85196B2B2012DAC96735,LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,html,http://infoscience.epfl.ch/record/205356,,failed,http_405,,0,text/html; charset=UTF-8,405,unpaywall.oa_locations[1],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:30:32Z,2026-07-16T05:30:32Z,2026-07-16T05:30:32Z
FT_C4DFB9F23D0507E80DB5,LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,html,https://doi.org/10.1016/j.diamond.2014.11.002,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:30:34Z,2026-07-16T05:30:34Z,2026-07-16T05:30:34Z
FT_A231084FDBE7ADC7000D,LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,html,https://infoscience.epfl.ch/handle/20.500.14299/111297,,failed,http_405,,0,text/html; charset=UTF-8,405,unpaywall.oa_locations[2],unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:30:32Z,2026-07-16T05:30:32Z,2026-07-16T05:30:32Z
FT_3245AA158ABDF85659C3,LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,html,https://lirias.kuleuven.be/bitstream/123456789/485736/3/pub07390.pdf,,failed,URLError:<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)>,,0,,0,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:30:30Z,2026-07-16T05:30:30Z,2026-07-16T05:30:30Z
FT_22042EE5AFDED6B9D3E4,LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,html,https://www.semanticscholar.org/paper/d0988d37489848deed6071e529832a8f08ed3cc0,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:30:33Z,2026-07-16T05:30:33Z,2026-07-16T05:30:33Z
FT_DAC74C40FDF9BF9C1846,LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,pdf,https://lirias.kuleuven.be/bitstream/123456789/485736/1/niels%20de%20greef%20jan%202015.pdf,,failed,URLError:<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)>,,0,,0,semantic_scholar,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:29:46Z,2026-07-16T05:29:46Z,2026-07-16T05:29:46Z
FT_10640AB2B607D74F78A9,LIT_D5A7DC6884295789,10.1016/j.diamond.2014.11.002,Direct growth of carbon nanotubes on carbon fibers: Effect of the CVD parameters on the degradation of mechanical properties of carbon fibers,pdf,https://lirias.kuleuven.be/retrieve/6fd28e96-17b4-45fc-8f8c-b5c85f21ce6d,,failed,URLError:<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)>,,0,,0,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:30:10Z,2026-07-16T05:30:10Z,2026-07-16T05:30:10Z
FT_385D1ED25B2E12E3D6DC,LIT_D5BD8BD50A4E57A2,10.1007/s12274-009-9050-7,Odako growth of dense arrays of single-walled carbon nanotubes attached to carbon surfaces,pdf,https://link.springer.com/content/pdf/10.1007/s12274-009-9050-7.pdf?error=cookies_not_supported&code=baac9a30-3af4-416c-8d9f-c44fa4c759c4,data/raw/fulltext/pdf/LIT_D5BD8BD50A4E57A2_de236aa5dcd2.pdf,success,,de236aa5dcd2404e21d36b5bf6389a54b2b044dc3b3322e665b916ed9d67dfd8,1452538,application/pdf,200,openalex,fulltext,PDF signature validated; requested_url=https://link.springer.com/content/pdf/10.1007/s12274-009-9050-7.pdf; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T05:37:06Z,2026-07-16T05:37:06Z,2026-07-16T05:37:06Z
FT_3BD1F49FAF6EE489ED9B,LIT_D68DBE175F0D6F4A,10.1016/j.carbon.2006.03.024,Control on the diameter of single-walled carbon nanotubes by changing the pressure in floating catalyst CVD,html,https://doi.org/10.1016/j.carbon.2006.03.024,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:45:16Z,2026-07-16T05:45:16Z,2026-07-16T05:45:16Z
FT_C09C628F44508548C760,LIT_D68DBE175F0D6F4A,10.1016/j.carbon.2006.03.024,Control on the diameter of single-walled carbon nanotubes by changing the pressure in floating catalyst CVD,html,https://www.semanticscholar.org/paper/371704786bf3e774ec6ad9e1db07d06539f05cf0,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:45:16Z,2026-07-16T05:45:16Z,2026-07-16T05:45:16Z
FT_35D92BAFD7F93F237F82,LIT_D69AB1AB29D0F242,10.1186/s11671-019-2938-6,Chemical Vapor Deposition of Vertically Aligned Carbon Nanotube Arrays: Critical Effects of Oxide Buffer Layers,pdf,https://link.springer.com/content/pdf/10.1186/s11671-019-2938-6.pdf?error=cookies_not_supported&code=13c71385-dc5b-4e6e-a65c-74bce575a795,data/raw/fulltext/pdf/LIT_D69AB1AB29D0F242_ad5c3d55265a.pdf,success,,ad5c3d55265abdb327929aa0818283a47a231b25b36be589ed712b7da8fe0881,3046308,application/pdf,200,unpaywall,fulltext,PDF signature validated; requested_url=https://link.springer.com/content/pdf/10.1186/s11671-019-2938-6.pdf; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T04:51:08Z,2026-07-16T04:51:08Z,2026-07-16T04:51:08Z
FT_D93A58FCB915F2B74109,LIT_D74C5ABB8CDC64C5,10.1007/s12274-008-8044-1,Growth of serpentine carbon nanotubes on quartz substrates and their electrical properties,pdf,https://link.springer.com/content/pdf/10.1007/s12274-008-8044-1.pdf?error=cookies_not_supported&code=83896da1-2bd1-4d4f-91c6-47f421dc3a65,data/raw/fulltext/pdf/LIT_D74C5ABB8CDC64C5_fde2cc0c9777.pdf,success,,fde2cc0c9777f7ccfc1284ffda56b1be1f1cfae43a3e3aae7f1e9a280b09a359,1078858,application/pdf,200,openalex,fulltext,PDF signature validated; requested_url=https://link.springer.com/content/pdf/10.1007/s12274-008-8044-1.pdf; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T04:50:58Z,2026-07-16T04:50:58Z,2026-07-16T04:50:58Z
FT_A8DC16DE9B591EB7E44A,LIT_D768C710BBC4672C,10.1007/s11581-022-04567-7,Carbon Nanotube prepared by catalytic pyrolysis as the electrode for supercapacitors from polypropylene wasted face masks,html,https://link.springer.com/article/10.1007/s11581-022-04567-7?error=cookies_not_supported&code=27b25f91-81fb-47fe-9824-865ca4f21777,data/raw/fulltext/html/LIT_D768C710BBC4672C_94f3ab760c71.html,success,,94f3ab760c71acfab270d0663e71a83a28e4621da6a1ee77b2e2e31e79f9ebdf,376389,text/html; charset=utf-8,200,semantic_scholar,fulltext,visible_chars=17951; scholarly_markers=4; article_tag=True; requested_url=https://link.springer.com/content/pdf/10.1007/s11581-022-04567-7.pdf; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T05:28:36Z,2026-07-16T05:28:36Z,2026-07-16T05:28:36Z
FT_BDE8B87270201B163F8E,LIT_D768C710BBC4672C,10.1007/s11581-022-04567-7,Carbon Nanotube prepared by catalytic pyrolysis as the electrode for supercapacitors from polypropylene wasted face masks,html,https://link.springer.com/article/10.1007/s11581-022-04567-7?error=cookies_not_supported&code=12eb610f-6c40-42b1-829c-d539c253f3cc,data/raw/fulltext/html/LIT_D768C710BBC4672C_d6318952373f.html,success,,d6318952373f9d6c77617df0321b11d9cd9aef1763603b7ed9ab1af3172362a7,376389,text/html; charset=utf-8,200,doi_resolver,fulltext,visible_chars=17951; scholarly_markers=4; article_tag=True; requested_url=https://doi.org/10.1007/s11581-022-04567-7; deduplicated_by_hash=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:28:52Z,2026-07-16T05:28:52Z,2026-07-16T05:28:52Z
FT_DC6B020D28BAF6361CFE,LIT_D768C710BBC4672C,10.1007/s11581-022-04567-7,Carbon Nanotube prepared by catalytic pyrolysis as the electrode for supercapacitors from polypropylene wasted face masks,html,https://pmc.ncbi.nlm.nih.gov/articles/PMC9020764/,data/raw/fulltext/html/LIT_D768C710BBC4672C_f5c142cbea60.html,success,,f5c142cbea60f7ed715e657b30c88091435438318db78094c057bf757a52c96c,190420,text/html; charset=utf-8,200,unpaywall.best_oa_location,fulltext,visible_chars=46697; scholarly_markers=6; article_tag=True; requested_url=https://www.ncbi.nlm.nih.gov/pmc/articles/9020764; deduplicated_by_hash=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:28:43Z,2026-07-16T05:28:43Z,2026-07-16T05:28:43Z
FT_7D2979C61C7F7199D8E9,LIT_D768C710BBC4672C,10.1007/s11581-022-04567-7,Carbon Nanotube prepared by catalytic pyrolysis as the electrode for supercapacitors from polypropylene wasted face masks,pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC9020764/pdf/11581_2022_Article_4567.pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,unpaywall.best_oa_location:html_discovery,landing_page,visible_chars=86; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:28:45Z,2026-07-16T05:28:45Z,2026-07-16T05:28:45Z
FT_629A31CD861F1EFF1043,LIT_D83AD1F4F2A331D2,10.3390/mi16010053,A Concise Review of Recent Advancements in Carbon Nanotubes for Aerospace Applications,html,https://pmc.ncbi.nlm.nih.gov/articles/PMC11767980/,data/raw/fulltext/html/LIT_D83AD1F4F2A331D2_331c26bb647f.html,success,,331c26bb647fbe194bb9c009394504c126375ff97d5ff380f9a3742ea6bf24bd,445397,text/html; charset=utf-8,200,unpaywall.oa_locations[1],fulltext,visible_chars=142119; scholarly_markers=6; article_tag=True; requested_url=https://www.ncbi.nlm.nih.gov/pmc/articles/11767980; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T06:15:41Z,2026-07-16T06:15:41Z,2026-07-16T06:15:41Z
FT_CDF4B22D68D2029B6A20,LIT_D83AD1F4F2A331D2,10.3390/mi16010053,A Concise Review of Recent Advancements in Carbon Nanotubes for Aerospace Applications,html,https://doi.org/10.3390/mi16010053,,failed,http_403,,0,text/html,403,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T06:15:37Z,2026-07-16T06:15:37Z,2026-07-16T06:15:37Z
FT_D279E5D438604A35B85A,LIT_D83AD1F4F2A331D2,10.3390/mi16010053,A Concise Review of Recent Advancements in Carbon Nanotubes for Aerospace Applications,pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11767980/pdf/micromachines-16-00053.pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,unpaywall.oa_locations[1],landing_page,visible_chars=86; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T06:15:36Z,2026-07-16T06:15:36Z,2026-07-16T06:15:36Z
FT_21AB0125729A03465076,LIT_D83AD1F4F2A331D2,10.3390/mi16010053,A Concise Review of Recent Advancements in Carbon Nanotubes for Aerospace Applications,pdf,https://www.mdpi.com/2072-666X/16/1/53/pdf?version=1735638252,,failed,http_403,,0,text/html,403,openalex,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T06:15:35Z,2026-07-16T06:15:35Z,2026-07-16T06:15:35Z
FT_F059697B3EF337B6623D,LIT_D861CF4FAB1F2A48,10.1289/ehp.10883,Ecological Uptake and Depuration of Carbon Nanotubes by <i>Lumbriculus variegatus</i>,html,https://pmc.ncbi.nlm.nih.gov/articles/PMC2290976/,data/raw/fulltext/html/LIT_D861CF4FAB1F2A48_dbf18132e3f5.html,success,,dbf18132e3f5ce9dd02c42e9042d7d2a6b4ab7a9ed8e87aa561b48c39c2c4bde,161916,text/html; charset=utf-8,200,unpaywall.oa_locations[1],fulltext,visible_chars=39323; scholarly_markers=4; article_tag=True; requested_url=https://www.ncbi.nlm.nih.gov/pmc/articles/2290976; deduplicated_by_hash=False,1,0,unknown_legacy,not_assessed,,2026-07-16T04:58:31Z,2026-07-16T04:58:31Z,2026-07-16T04:58:31Z
FT_F9285532A8A254A6A89C,LIT_D861CF4FAB1F2A48,10.1289/ehp.10883,Ecological Uptake and Depuration of Carbon Nanotubes by <i>Lumbriculus variegatus</i>,html,https://doi.org/10.1289/ehp.10883,,failed,http_403,,0,text/html; charset=UTF-8,403,unpaywall.best_oa_location,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:58:27Z,2026-07-16T04:58:27Z,2026-07-16T04:58:27Z
FT_88AF7E88A32772D5019D,LIT_D861CF4FAB1F2A48,10.1289/ehp.10883,Ecological Uptake and Depuration of Carbon Nanotubes by <i>Lumbriculus variegatus</i>,pdf,https://ehp.niehs.nih.gov/doi/epdf/10.1289/ehp.10883,,failed,URLError:<urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1032)>,,0,,0,unpaywall,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T04:58:26Z,2026-07-16T04:58:26Z,2026-07-16T04:58:26Z
FT_F923A85D143109B16543,LIT_D861CF4FAB1F2A48,10.1289/ehp.10883,Ecological Uptake and Depuration of Carbon Nanotubes by <i>Lumbriculus variegatus</i>,pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC2290976/pdf/ehp0116-000496.pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,unpaywall.oa_locations[1]:html_discovery,landing_page,visible_chars=86; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T04:58:32Z,2026-07-16T04:58:32Z,2026-07-16T04:58:32Z
FT_B291A3BF334F41A39AE0,LIT_D928AE5FFBE500BF,10.1016/s0008-6223(00)00149-4,Carbon nanotubes produced by substrate free metalorganic chemical vapor deposition of iron catalysts and ethylene,html,https://doi.org/10.1016/s0008-6223(00)00149-4,,skipped,html_landing_page_not_fulltext,,0,text/html;charset=UTF-8,200,doi_resolver,landing_page,visible_chars=11; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:49:19Z,2026-07-16T05:49:19Z,2026-07-16T05:49:19Z
FT_1511895095DF1A0D4DD8,LIT_D928AE5FFBE500BF,10.1016/s0008-6223(00)00149-4,Carbon nanotubes produced by substrate free metalorganic chemical vapor deposition of iron catalysts and ethylene,html,https://www.semanticscholar.org/paper/e933af3366e40a78a3b3b2e2286b9f30bf83e2a0,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:49:19Z,2026-07-16T05:49:19Z,2026-07-16T05:49:19Z
FT_CCE414E57FF96D92BB45,LIT_D98B21B2164330EB,10.1007/bf02692434,Chemical vapor deposition synthesis of self-aligned carbon nanotube arrays,html,https://doi.org/10.1007/bf02692434,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,doi_resolver,landing_page,visible_chars=4968; scholarly_markers=3; article_tag=True,0,0,unknown_legacy,not_assessed,,2026-07-16T05:53:42Z,2026-07-16T05:53:42Z,2026-07-16T05:53:42Z
FT_4FEBC53CB01CD3693C88,LIT_D98B21B2164330EB,10.1007/bf02692434,Chemical vapor deposition synthesis of self-aligned carbon nanotube arrays,html,https://www.semanticscholar.org/paper/5215c74a98e1dd3ee60205f6278f683c8911ec9c,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:53:51Z,2026-07-16T05:53:51Z,2026-07-16T05:53:51Z
FT_1F4191C36BE998A152E8,LIT_D98B21B2164330EB,10.1007/bf02692434,Chemical vapor deposition synthesis of self-aligned carbon nanotube arrays,pdf,https://link.springer.com/content/pdf/10.1007/BF02692434.pdf,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=utf-8,200,doi_resolver:html_discovery,landing_page,visible_chars=4968; scholarly_markers=3; article_tag=True,0,0,unknown_legacy,not_assessed,,2026-07-16T05:53:50Z,2026-07-16T05:53:50Z,2026-07-16T05:53:50Z
FT_E7E83214C50FD7D5E9E3,LIT_D99A68614F205971,10.1021/jp064139t,Effect of Tungsten on the Purification of Few-Walled Carbon Nanotubes Synthesized by Thermal Chemical Vapor Deposition Methods,html,https://doi.org/10.1021/jp064139t,,failed,http_403,,0,text/html; charset=UTF-8,403,doi_resolver,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:43:17Z,2026-07-16T05:43:17Z,2026-07-16T05:43:17Z
FT_E2919FE616B68EC7BC99,LIT_D99A68614F205971,10.1021/jp064139t,Effect of Tungsten on the Purification of Few-Walled Carbon Nanotubes Synthesized by Thermal Chemical Vapor Deposition Methods,html,https://www.semanticscholar.org/paper/b92349c954b40cd61fccc7f2c2ad2b71bb75a5b4,,skipped,html_landing_page_not_fulltext,,0,text/html; charset=UTF-8,202,semantic_scholar,landing_page,visible_chars=0; scholarly_markers=0; article_tag=False,0,0,unknown_legacy,not_assessed,,2026-07-16T05:43:18Z,2026-07-16T05:43:18Z,2026-07-16T05:43:18Z
FT_E77D33C9509A4B1880AA,LIT_D9E7D62D45CA810F,,Carbon Nanotube Microarchitectures for Mechanical Metamaterials,pdf,https://hdl.handle.net/2027.42/109009,,failed,http_403,,0,text/html; charset=UTF-8,403,openalex,unknown,,0,0,unknown_legacy,not_assessed,,2026-07-16T05:36:17Z,2026-07-16T05:36:17Z,2026-07-16T05:36:17Z
